[path 0]
  (-12.29, 37.12)
  (-12.29, 37.13)
  (-12.29, 37.13)
  (-12.30, 37.14)
  (-12.30, 37.14)
  (-12.30, 37.15)
  (-12.31, 37.15)
  (-12.31, 37.16)
  (-12.32, 37.16)
  (-12.32, 37.16)
  (-12.33, 37.17)
  (-12.34, 37.17)
  (-12.34, 37.17)
  (-12.35, 37.17)
  (-12.36, 37.17)
  (-12.37, 37.17)
  (-12.37, 37.17)
  (-12.38, 37.17)
  (-12.39, 37.17)
  (-12.40, 37.17)
  (-12.41, 37.17)
  (-12.41, 37.17)
  (-12.42, 37.16)
  (-12.43, 37.16)
  (-12.43, 37.16)
  (-12.44, 37.16)
  (-12.45, 37.15)
  (-12.45, 37.15)
  (-12.46, 37.14)
  (-12.47, 37.14)
  (-12.48, 37.14)
  (-12.48, 37.13)
  (-12.49, 37.13)
  (-12.50, 37.12)
  (-12.50, 37.12)
  (-12.51, 37.11)
  (-12.51, 37.11)
  (-12.52, 37.10)
  (-12.52, 37.10)
  (-12.53, 37.10)
  (-12.53, 37.09)
  (-12.54, 37.09)
  (-12.54, 37.08)
  (-12.55, 37.08)
  (-12.55, 37.07)
  (-12.55, 37.07)

[path 4]
  (-12.57, 85.15)
  (-12.57, 85.15)
  (-12.57, 85.14)
  (-12.57, 85.14)
  (-12.56, 85.13)
  (-12.56, 85.12)
  (-12.56, 85.12)
  (-12.56, 85.11)
  (-12.55, 85.11)
  (-12.55, 85.10)
  (-12.54, 85.10)
  (-12.54, 85.09)
  (-12.53, 85.09)
  (-12.52, 85.08)
  (-12.52, 85.08)
  (-12.51, 85.08)
  (-12.50, 85.07)
  (-12.49, 85.07)
  (-12.49, 85.07)
  (-12.48, 85.06)
  (-12.47, 85.06)
  (-12.46, 85.06)
  (-12.45, 85.06)
  (-12.44, 85.06)
  (-12.44, 85.06)
  (-12.43, 85.06)
  (-12.42, 85.06)
  (-12.41, 85.06)
  (-12.40, 85.06)
  (-12.39, 85.06)
  (-12.38, 85.06)
  (-12.37, 85.06)
  (-12.37, 85.07)
  (-12.36, 85.07)
  (-12.35, 85.07)
  (-12.34, 85.08)
  (-12.34, 85.08)
  (-12.33, 85.08)
  (-12.32, 85.09)
  (-12.32, 85.09)
  (-12.31, 85.10)
  (-12.31, 85.10)
  (-12.30, 85.11)
  (-12.30, 85.11)
  (-12.29, 85.12)
  (-12.29, 85.12)
  (-12.29, 85.13)
  (-12.29, 85.14)
  (-12.28, 85.14)
  (-12.28, 85.15)
  (-12.28, 85.15)
  (-12.28, 85.16)
  (-12.28, 85.17)
  (-12.29, 85.17)
  (-12.29, 85.18)
  (-12.29, 85.18)
  (-12.29, 85.19)
  (-12.30, 85.19)
  (-12.30, 85.20)
