type,x,y
path,19573.0,8487.0
path,19553.0,8537.0
path,19513.0,8631.0
path,19468.0,8731.0
path,19458.0,8742.0
path,19446.0,8777.0
path,19444.0,8812.0
path,19447.0,8812.0
path,19462.0,8805.0
path,19487.0,8788.0
path,19487.0,8788.0
path,23747.0,8769.0
path,23762.0,8715.0
path,23773.0,8411.0
path,23767.0,7998.0
path,23749.0,7886.0
path,23727.0,7762.0
path,23691.0,7661.0
path,23681.0,7677.0
path,23667.0,7685.0
path,23656.0,7663.0
path,23658.0,7645.0
path,23644.0,7620.0
path,23621.0,7610.0
path,23618.0,7615.0
path,23620.0,7700.0
path,23630.0,7878.0
path,23650.0,8091.0
path,23673.0,8325.0
path,23707.0,8559.0
path,23716.0,8559.0
path,23722.0,8466.0
path,23714.0,8250.0
path,23710.0,8210.0
path,23705.0,8130.0
path,23703.0,8040.0
path,23709.0,8023.0
path,23721.0,8034.0
path,23750.0,8190.0
path,23757.0,8252.0
path,23755.0,8514.0
path,23741.0,8813.0
path,23735.0,8831.0
path,23730.0,8854.0
path,23735.0,8873.0
path,23743.0,8871.0
path,23761.0,8853.0
path,23783.0,8819.0
path,23783.0,8819.0
path,23749.0,8772.0
path,23751.0,8737.0
path,23750.0,8680.0
path,23742.0,8623.0
path,23737.0,8623.0
path,23727.0,8643.0
path,23717.0,8687.0
path,23717.0,8711.0
path,23714.0,8763.0
path,23707.0,8825.0
path,23703.0,8837.0
path,23701.0,8852.0
path,23709.0,8864.0
path,23718.0,8861.0
path,23733.0,8838.0
path,23750.0,8777.0
path,23750.0,8777.0
path,24232.0,8789.0
path,24268.0,8768.0
path,24346.0,8721.0
path,24440.0,8663.0
path,24468.0,8644.0
path,24496.0,8625.0
path,24553.0,8632.0
path,24569.0,8646.0
path,24598.0,8679.0
path,24627.0,8722.0
path,24627.0,8740.0
path,24653.0,8773.0
path,24694.0,8796.0
path,24708.0,8787.0
path,24718.0,8707.0
path,24713.0,8613.0
path,24705.0,8607.0
path,24693.0,8589.0
path,24684.0,8563.0
path,24688.0,8553.0
path,24681.0,8527.0
path,24651.0,8482.0
path,24629.0,8464.0
path,24579.0,8406.0
path,24509.0,8304.0
path,24468.0,8220.0
path,24361.0,7962.0
path,24254.0,7682.0
path,24254.0,7659.0
path,24243.0,7612.0
path,24221.0,7565.0
path,24202.0,7565.0
path,24229.0,7727.0
path,24307.0,8004.0
path,24315.0,8021.0
path,24329.0,8057.0
path,24343.0,8099.0
path,24343.0,8105.0
path,24347.0,8116.0
path,24356.0,8127.0
path,24361.0,8127.0
path,24372.0,8140.0
path,24386.0,8169.0
path,24390.0,8185.0
path,24414.0,8233.0
path,24461.0,8305.0
path,24483.0,8328.0
path,24523.0,8375.0
path,24563.0,8428.0
path,24563.0,8435.0
path,24570.0,8457.0
path,24586.0,8491.0
path,24594.0,8503.0
path,24607.0,8533.0
path,24618.0,8573.0
path,24614.0,8587.0
path,24609.0,8600.0
path,24603.0,8597.0
path,24603.0,8586.0
path,24586.0,8551.0
path,24550.0,8497.0
path,24531.0,8479.0
path,24496.0,8440.0
path,24461.0,8393.0
path,24461.0,8385.0
path,24445.0,8349.0
path,24410.0,8286.0
path,24391.0,8260.0
path,24356.0,8208.0
path,24321.0,8151.0
path,24321.0,8146.0
path,24309.0,8112.0
path,24282.0,8046.0
path,24254.0,7990.0
path,24211.0,7918.0
path,24168.0,7875.0
path,24168.0,7896.0
path,24255.0,8096.0
path,24360.0,8311.0
path,24377.0,8325.0
path,24398.0,8375.0
path,24404.0,8425.0
path,24398.0,8425.0
path,24367.0,8440.0
path,24309.0,8473.0
path,24283.0,8490.0
path,24213.0,8534.0
path,24116.0,8592.0
path,24089.0,8606.0
path,24037.0,8637.0
path,23983.0,8675.0
path,23977.0,8694.0
path,24009.0,8699.0
path,24117.0,8659.0
path,24117.0,8659.0
path,5724.0,8608.0
path,5773.0,8558.0
path,5853.0,8460.0
path,6012.0,8216.0
path,6031.0,8183.0
path,6074.0,8114.0
path,6128.0,8035.0
path,6147.0,8018.0
path,6174.0,7973.0
path,6187.0,7928.0
path,6184.0,7928.0
path,6169.0,7936.0
path,6143.0,7954.0
path,6124.0,7970.0
path,6104.0,7986.0
path,6095.0,7983.0
path,6101.0,7972.0
path,6119.0,7943.0
path,6145.0,7903.0
path,6158.0,7887.0
path,6173.0,7870.0
path,6183.0,7868.0
path,6173.0,7896.0
path,6187.0,7915.0
path,6220.0,7902.0
path,6229.0,7886.0
path,6254.0,7856.0
path,6289.0,7826.0
path,6311.0,7826.0
path,6335.0,7810.0
path,6337.0,7786.0
path,6311.0,7776.0
path,6277.0,7769.0
path,6231.0,7788.0
path,6223.0,7807.0
path,6209.0,7829.0
path,6189.0,7842.0
path,6183.0,7832.0
path,6168.0,7827.0
path,6135.0,7844.0
path,6121.0,7861.0
path,6096.0,7896.0
path,6071.0,7938.0
path,6071.0,7944.0
path,6060.0,7968.0
path,6036.0,8008.0
path,6023.0,8023.0
path,5985.0,8078.0
path,5930.0,8166.0
path,5875.0,8270.0
path,5781.0,8433.0
path,5633.0,8653.0
path,5604.0,8684.0
path,5551.0,8742.0
path,5498.0,8802.0
path,5498.0,8806.0
path,5524.0,8818.0
path,5569.0,8832.0
path,5575.0,8832.0
path,5609.0,8809.0
path,5671.0,8758.0
path,5671.0,8758.0
path,7312.0,8684.0
path,7394.0,8609.0
path,7542.0,8434.0
path,7728.0,8150.0
path,7743.0,8109.0
path,7776.0,8021.0
path,7817.0,7918.0
path,7825.0,7902.0
path,7840.0,7863.0
path,7855.0,7812.0
path,7855.0,7800.0
path,7862.0,7769.0
path,7877.0,7727.0
path,7885.0,7717.0
path,7900.0,7686.0
path,7915.0,7640.0
path,7915.0,7625.0
path,7919.0,7596.0
path,7928.0,7564.0
path,7932.0,7561.0
path,7943.0,7531.0
path,7957.0,7470.0
path,7960.0,7440.0
path,7973.0,7371.0
path,7994.0,7284.0
path,8003.0,7267.0
path,8022.0,7217.0
path,8044.0,7145.0
path,8047.0,7122.0
path,8059.0,7061.0
path,8078.0,6975.0
path,8085.0,6950.0
path,8101.0,6887.0
path,8121.0,6802.0
path,8129.0,6750.0
path,8161.0,6621.0
path,8217.0,6440.0
path,8240.0,6391.0
path,8264.0,6333.0
path,8268.0,6283.0
path,8251.0,6289.0
path,8233.0,6293.0
path,8224.0,6274.0
path,8229.0,6262.0
path,8238.0,6249.0
path,8252.0,6244.0
path,8256.0,6251.0
path,8268.0,6261.0
path,8286.0,6267.0
path,8301.0,6258.0
path,8403.0,6123.0
path,8505.0,5977.0
path,8505.0,5971.0
path,8508.0,5961.0
path,8516.0,5951.0
path,8520.0,5951.0
path,8536.0,5932.0
path,8562.0,5890.0
path,8572.0,5866.0
path,8595.0,5816.0
path,8625.0,5758.0
path,8631.0,5750.0
path,8653.0,5701.0
path,8688.0,5611.0
path,8701.0,5570.0
path,8731.0,5477.0
path,8769.0,5361.0
path,8784.0,5316.0
path,8805.0,5061.0
path,8815.0,4697.0
path,8794.0,4485.0
path,8766.0,3991.0
path,8752.0,3381.0
path,8765.0,3270.0
path,8785.0,3119.0
path,8813.0,2963.0
path,8818.0,2960.0
path,8827.0,2946.0
path,8836.0,2921.0
path,8836.0,2911.0
path,8840.0,2892.0
path,8849.0,2873.0
path,8854.0,2873.0
path,8866.0,2853.0
path,8881.0,2808.0
path,8885.0,2784.0
path,8896.0,2737.0
path,8913.0,2687.0
path,8918.0,2683.0
path,8927.0,2670.0
path,8936.0,2648.0
path,8936.0,2640.0
path,8945.0,2613.0
path,8964.0,2571.0
path,8975.0,2556.0
path,8994.0,2514.0
path,9013.0,2455.0
path,9012.0,2438.0
path,9016.0,2401.0
path,9025.0,2357.0
path,9031.0,2350.0
path,9045.0,2317.0
path,9063.0,2259.0
path,9072.0,2206.0
path,9094.0,2134.0
path,9139.0,2069.0
path,9148.0,2072.0
path,9176.0,2069.0
path,9217.0,2056.0
path,9239.0,2039.0
path,9278.0,2021.0
path,9387.0,2013.0
path,9401.0,2014.0
path,9434.0,2018.0
path,9477.0,2022.0
path,9494.0,2024.0
path,9511.0,2028.0
path,9514.0,2045.0
path,9506.0,2054.0
path,9488.0,2085.0
path,9466.0,2135.0
path,9463.0,2155.0
path,9453.0,2192.0
path,9439.0,2232.0
path,9434.0,2235.0
path,9428.0,2230.0
path,9425.0,2214.0
path,9429.0,2198.0
path,9431.0,2178.0
path,9423.0,2161.0
path,9416.0,2163.0
path,9399.0,2185.0
path,9377.0,2229.0
path,9373.0,2250.0
path,9361.0,2293.0
path,9344.0,2341.0
path,9338.0,2347.0
path,9328.0,2365.0
path,9318.0,2392.0
path,9318.0,2402.0
path,9309.0,2423.0
path,9288.0,2447.0
path,9275.0,2452.0
path,9256.0,2466.0
path,9238.0,2494.0
path,9241.0,2522.0
path,9233.0,2585.0
path,9197.0,2692.0
path,9167.0,2739.0
path,9093.0,2932.0
path,9013.0,3192.0
path,9010.0,3222.0
path,9002.0,3312.0
path,8991.0,3445.0
path,8984.0,3522.0
path,8977.0,3599.0
path,9001.0,3676.0
path,9031.0,3676.0
path,9061.0,3676.0
path,9092.0,3598.0
path,9092.0,3555.0
path,9097.0,3455.0
path,9107.0,3328.0
path,9112.0,3301.0
path,9119.0,3248.0
path,9124.0,3191.0
path,9122.0,3188.0
path,9122.0,3179.0
path,9128.0,3166.0
path,9133.0,3163.0
path,9143.0,3150.0
path,9153.0,3128.0
path,9153.0,3119.0
path,9165.0,3078.0
path,9191.0,3006.0
path,9262.0,2852.0
path,9347.0,2671.0
path,9441.0,2490.0
path,9446.0,2490.0
path,9456.0,2479.0
path,9466.0,2455.0
path,9466.0,2443.0
path,9470.0,2407.0
path,9479.0,2355.0
path,9484.0,2339.0
path,9501.0,2283.0
path,9528.0,2194.0
path,9538.0,2161.0
path,9565.0,2093.0
path,9603.0,2015.0
path,9618.0,2001.0
path,9635.0,1979.0
path,9645.0,1944.0
path,9638.0,1933.0
path,9632.0,1891.0
path,9637.0,1790.0
path,9652.0,1702.0
path,9681.0,1587.0
path,9735.0,1481.0
path,9753.0,1489.0
path,9794.0,1469.0
path,9827.0,1428.0
path,9823.0,1417.0
path,9809.0,1402.0
path,9778.0,1390.0
path,9758.0,1394.0
path,9733.0,1395.0
path,9708.0,1379.0
path,9708.0,1367.0
path,9712.0,1341.0
path,9721.0,1310.0
path,9733.0,1297.0
path,9776.0,1094.0
path,9812.0,879.0
path,9808.0,873.0
path,9807.0,863.0
path,9811.0,853.0
path,9817.0,853.0
path,9828.0,840.0
path,9839.0,810.0
path,9839.0,794.0
path,9836.0,764.0
path,9829.0,734.0
path,9824.0,734.0
path,9815.0,720.0
path,9805.0,690.0
path,9803.0,666.0
path,9805.0,636.0
path,9822.0,606.0
path,9833.0,606.0
path,9854.0,602.0
path,9875.0,592.0
path,9876.0,587.0
path,9878.0,565.0
path,9881.0,528.0
path,9883.0,512.0
path,9891.0,449.0
path,9906.0,342.0
path,9917.0,277.0
path,9927.0,197.0
path,9926.0,110.0
path,9916.0,103.0
path,9907.0,94.0
path,9912.0,85.0
path,9929.0,85.0
path,9952.0,57.0
path,9972.0,-46.0
path,9971.0,-61.0
path,9974.0,-88.0
path,9982.0,-115.0
path,10000.0,-115.0
path,10009.0,-164.0
path,9997.0,-224.0
path,9971.0,-238.0
path,9942.0,-249.0
path,9907.0,-212.0
path,9904.0,-191.0
path,9897.0,-139.0
path,9888.0,-71.0
path,9886.0,-54.0
path,9879.0,-1.0
path,9868.0,79.0
path,9864.0,107.0
path,9856.0,175.0
path,9848.0,265.0
path,9847.0,287.0
path,9842.0,330.0
path,9831.0,377.0
path,9826.0,381.0
path,9816.0,398.0
path,9806.0,428.0
path,9803.0,480.0
path,9785.0,624.0
path,9758.0,786.0
path,9751.0,798.0
path,9745.0,820.0
path,9745.0,848.0
path,9752.0,855.0
path,9758.0,870.0
path,9754.0,895.0
path,9738.0,912.0
path,9719.0,1015.0
path,9716.0,1118.0
path,9728.0,1118.0
path,9731.0,1197.0
path,9720.0,1291.0
path,9715.0,1296.0
path,9709.0,1295.0
path,9706.0,1282.0
path,9709.0,1270.0
path,9710.0,1249.0
path,9704.0,1228.0
path,9692.0,1228.0
path,9677.0,1235.0
path,9652.0,1288.0
path,9648.0,1303.0
path,9637.0,1328.0
path,9621.0,1350.0
path,9608.0,1342.0
path,9558.0,1346.0
path,9508.0,1362.0
path,9508.0,1367.0
path,9520.0,1376.0
path,9546.0,1385.0
path,9572.0,1385.0
path,9598.0,1385.0
path,9617.0,1447.0
path,9613.0,1482.0
path,9602.0,1550.0
path,9586.0,1624.0
path,9581.0,1630.0
path,9571.0,1662.0
path,9560.0,1719.0
path,9557.0,1766.0
path,9554.0,1813.0
path,9499.0,1857.0
path,9470.0,1856.0
path,9417.0,1851.0
path,9364.0,1842.0
path,9364.0,1837.0
path,9351.0,1829.0
path,9322.0,1821.0
path,9275.0,1821.0
path,9224.0,1806.0
path,9194.0,1678.0
path,9204.0,1621.0
path,9225.0,1513.0
path,9250.0,1400.0
path,9256.0,1390.0
path,9264.0,1366.0
path,9284.0,1227.0
path,9287.0,1197.0
path,9297.0,1138.0
path,9311.0,1073.0
path,9315.0,1068.0
path,9325.0,1036.0
path,9337.0,976.0
path,9340.0,931.0
path,9341.0,881.0
path,9322.0,828.0
path,9299.0,825.0
path,9261.0,797.0
path,9238.0,760.0
path,9244.0,756.0
path,9254.0,739.0
path,9264.0,708.0
path,9264.0,695.0
path,9269.0,671.0
path,9279.0,647.0
path,9293.0,647.0
path,9306.0,610.0
path,9305.0,564.0
path,9297.0,559.0
path,9289.0,551.0
path,9289.0,538.0
path,9295.0,534.0
path,9308.0,501.0
path,9323.0,438.0
path,9325.0,407.0
path,9331.0,346.0
path,9340.0,281.0
path,9343.0,276.0
path,9351.0,239.0
path,9362.0,167.0
path,9365.0,133.0
path,9375.0,64.0
path,9392.0,-13.0
path,9401.0,-24.0
path,9410.0,-41.0
path,9410.0,-69.0
path,9401.0,-80.0
path,9392.0,-96.0
path,9391.0,-117.0
path,9398.0,-121.0
path,9408.0,-141.0
path,9416.0,-177.0
path,9413.0,-193.0
path,9413.0,-222.0
path,9417.0,-251.0
path,9422.0,-251.0
path,9430.0,-263.0
path,9437.0,-291.0
path,9435.0,-306.0
path,9435.0,-339.0
path,9440.0,-379.0
path,9449.0,-394.0
path,9447.0,-466.0
path,9432.0,-538.0
path,9424.0,-538.0
path,9413.0,-523.0
path,9399.0,-433.0
path,9398.0,-419.0
path,9393.0,-387.0
path,9384.0,-349.0
path,9380.0,-342.0
path,9375.0,-322.0
path,9373.0,-293.0
path,9377.0,-285.0
path,9379.0,-264.0
path,9375.0,-237.0
path,9370.0,-230.0
path,9358.0,-177.0
path,9342.0,-75.0
path,9339.0,-26.0
path,9328.0,69.0
path,9312.0,170.0
path,9306.0,177.0
path,9298.0,200.0
path,9293.0,235.0
path,9297.0,247.0
path,9298.0,275.0
path,9293.0,310.0
path,9287.0,317.0
path,9279.0,339.0
path,9274.0,372.0
path,9277.0,383.0
path,9279.0,403.0
path,9276.0,423.0
path,9272.0,423.0
path,9264.0,446.0
path,9256.0,497.0
path,9256.0,525.0
path,9251.0,581.0
path,9240.0,643.0
path,9234.0,649.0
path,9223.0,673.0
path,9212.0,712.0
path,9212.0,727.0
path,9208.0,755.0
path,9198.0,783.0
path,9193.0,783.0
path,9184.0,800.0
path,9176.0,838.0
path,9177.0,858.0
path,9175.0,922.0
path,9169.0,1019.0
path,9165.0,1052.0
path,9157.0,1120.0
path,9148.0,1198.0
path,9147.0,1207.0
path,9140.0,1224.0
path,9127.0,1241.0
path,9121.0,1241.0
path,9104.0,1248.0
path,9080.0,1264.0
path,9069.0,1276.0
path,9058.0,1294.0
path,9060.0,1324.0
path,9072.0,1336.0
path,9085.0,1362.0
path,9091.0,1434.0
path,9086.0,1465.0
path,9072.0,1532.0
path,9052.0,1611.0
path,9046.0,1622.0
path,9039.0,1648.0
path,9035.0,1680.0
path,9039.0,1686.0
path,9039.0,1707.0
path,9031.0,1740.0
path,9022.0,1752.0
path,9006.0,1768.0
path,8990.0,1777.0
path,8990.0,1768.0
path,8981.0,1756.0
path,8951.0,1747.0
path,8934.0,1750.0
path,8903.0,1749.0
path,8869.0,1741.0
path,8867.0,1735.0
path,8842.0,1720.0
path,8793.0,1702.0
path,8760.0,1697.0
path,8714.0,1685.0
path,8664.0,1659.0
path,8661.0,1647.0
path,8647.0,1627.0
path,8621.0,1607.0
path,8577.0,1607.0
path,8518.0,1700.0
path,8501.0,1804.0
path,8528.0,1811.0
path,8584.0,1810.0
path,8640.0,1794.0
path,8640.0,1789.0
path,8632.0,1781.0
path,8615.0,1774.0
path,8581.0,1777.0
path,8538.0,1776.0
path,8495.0,1756.0
path,8495.0,1746.0
path,8502.0,1722.0
path,8518.0,1690.0
path,8531.0,1679.0
path,8545.0,1670.0
path,8554.0,1683.0
path,8548.0,1707.0
path,8544.0,1732.0
path,8584.0,1758.0
path,8613.0,1758.0
path,8667.0,1765.0
path,8732.0,1782.0
path,8743.0,1792.0
path,8771.0,1807.0
path,8810.0,1819.0
path,8821.0,1816.0
path,8843.0,1817.0
path,8868.0,1825.0
path,8872.0,1835.0
path,8867.0,1848.0
path,8832.0,1858.0
path,8803.0,1855.0
path,8764.0,1855.0
path,8725.0,1866.0
path,8725.0,1874.0
path,8735.0,1888.0
path,8760.0,1902.0
path,8800.0,1902.0
path,8866.0,1922.0
path,8920.0,1964.0
path,8914.0,1974.0
path,8907.0,1997.0
path,8903.0,2025.0
path,8906.0,2031.0
path,8908.0,2041.0
path,8905.0,2051.0
path,8899.0,2051.0
path,8886.0,2073.0
path,8869.0,2122.0
path,8865.0,2150.0
path,8852.0,2205.0
path,8831.0,2267.0
path,8823.0,2273.0
path,8809.0,2297.0
path,8795.0,2337.0
path,8795.0,2352.0
path,8791.0,2382.0
path,8782.0,2415.0
path,8777.0,2419.0
path,8765.0,2444.0
path,8749.0,2493.0
path,8745.0,2516.0
path,8734.0,2563.0
path,8718.0,2615.0
path,8708.0,2629.0
path,8667.0,2771.0
path,8626.0,2949.0
path,8625.0,2964.0
path,8621.0,2991.0
path,8613.0,3018.0
path,8596.0,3018.0
path,8578.0,3600.0
path,8576.0,4188.0
path,8582.0,4190.0
path,8591.0,4199.0
path,8597.0,4216.0
path,8594.0,4223.0
path,8593.0,4258.0
path,8597.0,4321.0
path,8603.0,4353.0
path,8608.0,4409.0
path,8607.0,4477.0
path,8600.0,4489.0
path,8594.0,4509.0
path,8598.0,4537.0
path,8614.0,4550.0
path,8629.0,4716.0
path,8628.0,4913.0
path,8622.0,4923.0
path,8612.0,4965.0
path,8602.0,5036.0
path,8602.0,5066.0
path,8598.0,5124.0
path,8590.0,5188.0
path,8585.0,5193.0
path,8566.0,5231.0
path,8535.0,5305.0
path,8500.0,5404.0
path,8361.0,5689.0
path,8190.0,5994.0
path,8172.0,6005.0
path,8103.0,6133.0
path,8024.0,6313.0
path,8001.0,6430.0
path,7948.0,6663.0
path,7876.0,6934.0
path,7865.0,6957.0
path,7846.0,7003.0
path,7829.0,7053.0
path,7836.0,7080.0
path,7820.0,7185.0
path,7783.0,7314.0
path,7769.0,7328.0
path,7744.0,7358.0
path,7719.0,7394.0
path,7719.0,7411.0
path,7740.0,7420.0
path,7784.0,7404.0
path,7797.0,7391.0
path,7822.0,7369.0
path,7850.0,7350.0
path,7857.0,7356.0
path,7849.0,7412.0
path,7821.0,7509.0
path,7813.0,7525.0
path,7799.0,7564.0
path,7785.0,7616.0
path,7785.0,7629.0
path,7781.0,7655.0
path,7772.0,7685.0
path,7767.0,7688.0
path,7754.0,7707.0
path,7738.0,7743.0
path,7726.0,7798.0
path,7665.0,7961.0
path,7561.0,8193.0
path,7518.0,8261.0
path,7346.0,8458.0
path,7149.0,8655.0
path,7141.0,8655.0
path,7127.0,8660.0
path,7113.0,8670.0
path,7113.0,8676.0
path,7124.0,8686.0
path,7148.0,8696.0
path,7163.0,8696.0
path,7211.0,8673.0
path,7305.0,8607.0
path,7305.0,8607.0
path,3630.0,8562.0
path,3672.0,8518.0
path,3749.0,8433.0
path,3826.0,8341.0
path,3826.0,8330.0
path,3878.0,8240.0
path,3948.0,8133.0
path,3958.0,8123.0
path,4038.0,7968.0
path,4118.0,7801.0
path,4118.0,7795.0
path,4113.0,7782.0
path,4102.0,7767.0
path,4096.0,7765.0
path,4101.0,7731.0
path,4126.0,7656.0
path,4146.0,7616.0
path,4182.0,7539.0
path,4218.0,7456.0
path,4218.0,7428.0
path,4197.0,7427.0
path,4134.0,7510.0
path,4067.0,7643.0
path,3895.0,7949.0
path,3688.0,8291.0
path,3671.0,8308.0
path,3641.0,8344.0
path,3611.0,8386.0
path,3611.0,8392.0
path,3584.0,8425.0
path,3525.0,8485.0
path,3462.0,8535.0
path,3390.0,8598.0
path,3345.0,8661.0
path,3364.0,8661.0
path,3498.0,8564.0
path,3632.0,8452.0
path,3632.0,8446.0
path,3646.0,8420.0
path,3676.0,8375.0
path,3717.0,8329.0
path,3755.0,8303.0
path,3751.0,8331.0
path,3706.0,8389.0
path,3578.0,8524.0
path,3423.0,8668.0
path,3389.0,8679.0
path,3364.0,8706.0
path,3376.0,8726.0
path,3398.0,8721.0
path,3454.0,8689.0
path,3564.0,8603.0
path,3564.0,8603.0
path,7181.0,8636.0
path,7280.0,8568.0
path,7448.0,8396.0
path,7677.0,8054.0
path,7684.0,8035.0
path,7701.0,7991.0
path,7722.0,7936.0
path,7751.0,7864.0
path,7790.0,7729.0
path,7810.0,7594.0
path,7805.0,7594.0
path,7795.0,7602.0
path,7785.0,7620.0
path,7785.0,7641.0
path,7745.0,7780.0
path,7668.0,8006.0
path,7618.0,8126.0
path,7483.0,8355.0
path,7265.0,8636.0
path,7240.0,8652.0
path,7195.0,8685.0
path,7150.0,8722.0
path,7150.0,8739.0
path,7179.0,8745.0
path,7259.0,8715.0
path,7259.0,8715.0
path,5908.0,8714.0
path,5926.0,8701.0
path,5984.0,8640.0
path,6071.0,8535.0
path,6157.0,8406.0
path,6243.0,8276.0
path,6421.0,8035.0
path,6470.0,7977.0
path,6564.0,7855.0
path,6664.0,7714.0
path,6667.0,7703.0
path,6699.0,7651.0
path,6763.0,7558.0
path,6796.0,7518.0
path,6867.0,7420.0
path,6953.0,7293.0
path,6968.0,7263.0
path,7009.0,7196.0
path,7066.0,7113.0
path,7082.0,7097.0
path,7111.0,7062.0
path,7140.0,7021.0
path,7140.0,6994.0
path,7203.0,6854.0
path,7282.0,6714.0
path,7313.0,6714.0
path,7359.0,6697.0
path,7391.0,6663.0
path,7380.0,6650.0
path,7370.0,6630.0
path,7375.0,6587.0
path,7386.0,6571.0
path,7412.0,6529.0
path,7446.0,6470.0
path,7478.0,6406.0
path,7517.0,6341.0
path,7609.0,6328.0
path,7657.0,6375.0
path,7719.0,6449.0
path,7752.0,6512.0
path,7730.0,6503.0
path,7712.0,6517.0
path,7717.0,6545.0
path,7742.0,6561.0
path,7767.0,6591.0
path,7768.0,6643.0
path,7757.0,6653.0
path,7733.0,6683.0
path,7702.0,6728.0
path,7696.0,6745.0
path,7677.0,6773.0
path,7649.0,6800.0
path,7636.0,6799.0
path,7619.0,6807.0
path,7601.0,6839.0
path,7600.0,6856.0
path,7592.0,6896.0
path,7576.0,6946.0
path,7567.0,6955.0
path,7544.0,6987.0
path,7512.0,7037.0
path,7503.0,7054.0
path,7479.0,7086.0
path,7447.0,7118.0
path,7437.0,7118.0
path,7423.0,7124.0
path,7413.0,7139.0
path,7422.0,7163.0
path,7373.0,7262.0
path,7267.0,7399.0
path,7238.0,7418.0
path,7169.0,7472.0
path,7081.0,7549.0
path,7062.0,7573.0
path,7008.0,7636.0
path,6931.0,7723.0
path,6907.0,7747.0
path,6864.0,7793.0
path,6821.0,7842.0
path,6821.0,7854.0
path,6847.0,7857.0
path,6903.0,7837.0
path,6925.0,7820.0
path,6959.0,7799.0
path,6996.0,7787.0
path,6998.0,7794.0
path,7014.0,7793.0
path,7050.0,7771.0
path,7084.0,7735.0
path,7114.0,7668.0
path,7108.0,7627.0
path,7098.0,7634.0
path,7109.0,7619.0
path,7155.0,7570.0
path,7202.0,7525.0
path,7271.0,7465.0
path,7354.0,7410.0
path,7379.0,7418.0
path,7440.0,7401.0
path,7527.0,7342.0
path,7539.0,7323.0
path,7570.0,7286.0
path,7612.0,7246.0
path,7628.0,7242.0
path,7647.0,7231.0
path,7661.0,7205.0
path,7654.0,7182.0
path,7672.0,7107.0
path,7722.0,7004.0
path,7749.0,6981.0
path,7784.0,6959.0
path,7819.0,6962.0
path,7819.0,6974.0
path,7827.0,6997.0
path,7847.0,7023.0
path,7858.0,7026.0
path,7878.0,7037.0
path,7898.0,7056.0
path,7898.0,7071.0
path,7934.0,7108.0
path,7983.0,7138.0
path,7988.0,7135.0
path,8018.0,7156.0
path,8075.0,7210.0
path,8125.0,7270.0
path,8189.0,7340.0
path,8253.0,7386.0
path,8253.0,7361.0
path,8096.0,7165.0
path,7916.0,6969.0
path,7882.0,6969.0
path,7851.0,6919.0
path,7858.0,6812.0
path,7877.0,6783.0
path,7916.0,6730.0
path,7960.0,6677.0
path,7965.0,6677.0
path,7974.0,6661.0
path,7983.0,6626.0
path,7983.0,6607.0
path,7979.0,6572.0
path,7970.0,6537.0
path,7959.0,6537.0
path,7936.0,6566.0
path,7920.0,6606.0
path,7923.0,6610.0
path,7921.0,6620.0
path,7911.0,6634.0
path,7892.0,6641.0
path,7871.0,6601.0
path,7869.0,6553.0
path,7877.0,6550.0
path,7884.0,6542.0
path,7879.0,6526.0
path,7869.0,6520.0
path,7851.0,6504.0
path,7833.0,6482.0
path,7833.0,6476.0
path,7811.0,6444.0
path,7761.0,6386.0
path,7705.0,6333.0
path,7647.0,6273.0
path,7618.0,6171.0
path,7630.0,6155.0
path,7658.0,6105.0
path,7693.0,6030.0
path,7701.0,6005.0
path,7719.0,5954.0
path,7743.0,5897.0
path,7748.0,5890.0
path,7764.0,5853.0
path,7787.0,5786.0
path,7803.0,5725.0
path,7865.0,5527.0
path,7947.0,5283.0
path,7954.0,5267.0
path,7983.0,5203.0
path,8031.0,5098.0
path,8050.0,5057.0
path,8088.0,4971.0
path,8130.0,4871.0
path,8143.0,4824.0
path,8188.0,4713.0
path,8247.0,4597.0
path,8254.0,4594.0
path,8271.0,4567.0
path,8291.0,4512.0
path,8295.0,4485.0
path,8310.0,4428.0
path,8335.0,4362.0
path,8344.0,4352.0
path,8368.0,4318.0
path,8399.0,4265.0
path,8413.0,4227.0
path,8552.0,3933.0
path,8722.0,3584.0
path,8732.0,3565.0
path,8763.0,3519.0
path,8808.0,3458.0
path,8822.0,3444.0
path,8847.0,3413.0
path,8872.0,3377.0
path,8872.0,3371.0
path,8883.0,3350.0
path,8908.0,3316.0
path,8922.0,3303.0
path,8947.0,3274.0
path,8972.0,3238.0
path,8972.0,3231.0
path,8981.0,3213.0
path,9001.0,3189.0
path,9021.0,3179.0
path,9049.0,3139.0
path,9061.0,3099.0
path,9047.0,3099.0
path,8945.0,3200.0
path,8843.0,3316.0
path,8843.0,3320.0
path,8833.0,3338.0
path,8811.0,3369.0
path,8771.0,3412.0
path,8634.0,3641.0
path,8412.0,4065.0
path,8403.0,4085.0
path,8381.0,4127.0
path,8351.0,4175.0
path,8344.0,4181.0
path,8327.0,4214.0
path,8306.0,4273.0
path,8302.0,4301.0
path,8288.0,4354.0
path,8262.0,4416.0
path,8252.0,4424.0
path,8224.0,4466.0
path,8185.0,4541.0
path,8174.0,4574.0
path,8143.0,4657.0
path,8098.0,4767.0
path,8040.0,4890.0
path,7905.0,5221.0
path,7770.0,5587.0
path,7770.0,5595.0
path,7761.0,5627.0
path,7741.0,5681.0
