type,x,y
path,15332.0,8014.0
path,15296.0,8044.0
path,15275.0,8092.0
path,15175.0,8233.0
path,15040.0,8393.0
path,15028.0,8399.0
path,14999.0,8405.0
path,14954.0,8406.0
path,14929.0,8397.0
path,14903.0,8385.0
path,14879.0,8299.0
path,14879.0,8257.0
path,14877.0,8159.0
path,14871.0,8036.0
path,14862.0,7980.0
path,14863.0,7893.0
path,14899.0,7776.0
path,14947.0,7734.0
path,15006.0,7694.0
path,15132.0,7718.0
path,15166.0,7751.0
path,15246.0,7822.0
path,15348.0,7907.0
path,15370.0,7921.0
path,15416.0,7953.0
path,15469.0,7993.0
path,15476.0,8002.0
path,15526.0,8032.0
path,15621.0,8080.0
path,15666.0,8098.0
path,15774.0,8148.0
path,15913.0,8219.0
path,15967.0,8256.0
path,16055.0,8305.0
path,16143.0,8337.0
path,16142.0,8314.0
path,15916.0,8171.0
path,15648.0,8028.0
path,15643.0,8028.0
path,15626.0,8019.0
path,15598.0,7998.0
path,15588.0,7986.0
path,15546.0,7950.0
path,15476.0,7895.0
path,15448.0,7876.0
path,15374.0,7818.0
path,15273.0,7731.0
path,15229.0,7685.0
path,15174.0,7633.0
path,15082.0,7580.0
path,15055.0,7579.0
path,15015.0,7582.0
path,14977.0,7592.0
path,14981.0,7604.0
path,14965.0,7640.0
path,14934.0,7676.0
path,14920.0,7676.0
path,14876.0,7755.0
path,14838.0,7854.0
path,14841.0,7863.0
path,14849.0,7921.0
path,14860.0,8030.0
path,14865.0,8108.0
path,14868.0,8201.0
path,14858.0,8299.0
path,14849.0,8303.0
path,14825.0,8302.0
path,14791.0,8292.0
path,14781.0,8283.0
path,14758.0,8267.0
path,14728.0,8251.0
path,14705.0,8251.0
path,14699.0,8276.0
path,14729.0,8318.0
path,14748.0,8328.0
path,14787.0,8352.0
path,14832.0,8384.0
path,14838.0,8393.0
path,14857.0,8406.0
path,14889.0,8415.0
path,14902.0,8412.0
path,14924.0,8411.0
path,14946.0,8417.0
path,14946.0,8432.0
path,14951.0,8446.0
path,14999.0,8438.0
path,14999.0,8438.0
path,14688.0,8417.0
path,14714.0,8412.0
path,14779.0,8400.0
path,14865.0,8385.0
path,14905.0,8379.0
path,14956.0,8354.0
path,14971.0,8329.0
path,14958.0,8329.0
path,14906.0,8336.0
path,14818.0,8350.0
path,14757.0,8364.0
path,14689.0,8377.0
path,14584.0,8371.0
path,14562.0,8360.0
path,14511.0,8330.0
path,14446.0,8287.0
path,14420.0,8264.0
path,14340.0,8219.0
path,14228.0,8174.0
path,14217.0,8174.0
path,14179.0,8158.0
path,14118.0,8123.0
path,14080.0,8090.0
path,13993.0,8043.0
path,13906.0,8018.0
path,13906.0,8024.0
path,13914.0,8034.0
path,13931.0,8044.0
path,13940.0,8044.0
path,13971.0,8058.0
path,14020.0,8089.0
path,14040.0,8108.0
path,14092.0,8144.0
path,14182.0,8189.0
path,14214.0,8198.0
path,14284.0,8224.0
path,14368.0,8263.0
path,14390.0,8284.0
path,14493.0,8348.0
path,14615.0,8413.0
path,14618.0,8413.0
path,14646.0,8409.0
path,14701.0,8399.0
path,14701.0,8399.0
path,14334.0,8391.0
path,14334.0,8387.0
path,14324.0,8375.0
path,14302.0,8358.0
path,14289.0,8352.0
path,14267.0,8336.0
path,14247.0,8313.0
path,14249.0,8300.0
path,14208.0,8246.0
path,14120.0,8162.0
path,14105.0,8153.0
path,14042.0,8103.0
path,13936.0,8011.0
path,13857.0,7935.0
path,13763.0,7849.0
path,13669.0,7784.0
path,13669.0,7801.0
path,13809.0,7954.0
path,13998.0,8137.0
path,14020.0,8151.0
path,14068.0,8189.0
path,14126.0,8242.0
path,14136.0,8258.0
path,14161.0,8291.0
path,14194.0,8331.0
path,14211.0,8345.0
path,14261.0,8362.0
path,14311.0,8367.0
path,14311.0,8367.0
path,30351.0,8335.0
path,30351.0,8330.0
path,30357.0,8320.0
path,30371.0,8310.0
path,30402.0,8310.0
path,30432.0,8228.0
path,30431.0,8134.0
path,30397.0,8120.0
path,30344.0,8152.0
path,30307.0,8244.0
path,30313.0,8266.0
path,30337.0,8297.0
path,30361.0,8309.0
path,30361.0,8309.0
path,15611.0,8289.0
path,15611.0,8278.0
path,15559.0,8238.0
path,15488.0,8198.0
path,15481.0,8198.0
path,15461.0,8192.0
path,15433.0,8178.0
path,15407.0,8156.0
path,15258.0,8070.0
path,15092.0,7984.0
path,15083.0,7984.0
path,15045.0,7963.0
path,14980.0,7917.0
path,14942.0,7882.0
path,14892.0,7828.0
path,14842.0,7753.0
path,14842.0,7737.0
path,14837.0,7708.0
path,14825.0,7679.0
path,14819.0,7679.0
path,14815.0,7672.0
path,14820.0,7654.0
path,14830.0,7644.0
path,14847.0,7609.0
path,14864.0,7554.0
path,14864.0,7518.0
path,14863.0,7481.0
path,14836.0,7450.0
path,14798.0,7459.0
path,14755.0,7472.0
path,14712.0,7502.0
path,14712.0,7512.0
path,14719.0,7525.0
path,14744.0,7533.0
path,14759.0,7529.0
path,14784.0,7527.0
path,14809.0,7531.0
path,14809.0,7551.0
path,14794.0,7572.0
path,14731.0,7577.0
path,14683.0,7561.0
path,14629.0,7535.0
path,14581.0,7450.0
path,14584.0,7428.0
path,14569.0,7404.0
path,14546.0,7402.0
path,14533.0,7435.0
path,14528.0,7506.0
path,14546.0,7599.0
path,14560.0,7612.0
path,14588.0,7633.0
path,14621.0,7651.0
path,14635.0,7643.0
path,14688.0,7655.0
path,14741.0,7683.0
path,14741.0,7691.0
path,14746.0,7706.0
path,14756.0,7721.0
path,14762.0,7721.0
path,14772.0,7735.0
path,14782.0,7767.0
path,14782.0,7791.0
path,14793.0,7833.0
path,14847.0,7917.0
path,14883.0,7953.0
path,14943.0,8005.0
path,15013.0,8053.0
path,15022.0,8049.0
path,15059.0,8056.0
path,15122.0,8080.0
path,15183.0,8119.0
path,15367.0,8220.0
path,15568.0,8322.0
path,15574.0,8322.0
path,15586.0,8318.0
path,15598.0,8308.0
path,15598.0,8308.0
path,31736.0,8246.0
path,31734.0,8240.0
path,31737.0,8221.0
path,31750.0,8192.0
path,31759.0,8183.0
path,31780.0,8160.0
path,31805.0,8129.0
path,31810.0,8122.0
path,31840.0,8091.0
path,31897.0,8039.0
path,31943.0,8001.0
path,32001.0,7945.0
path,32037.0,7889.0
path,32003.0,7889.0
path,31838.0,8028.0
path,31683.0,8193.0
path,31689.0,8211.0
path,31718.0,8231.0
path,31742.0,8234.0
path,31742.0,8234.0
path,13934.0,8216.0
path,13934.0,8211.0
path,13930.0,8201.0
path,13920.0,8191.0
path,13907.0,8191.0
path,13862.0,8159.0
path,13809.0,8106.0
path,13804.0,8093.0
path,13785.0,8076.0
path,13731.0,8059.0
path,13641.0,8059.0
path,13515.0,8010.0
path,13389.0,7838.0
path,13389.0,7756.0
path,13378.0,7653.0
path,13355.0,7611.0
path,13341.0,7688.0
path,13362.0,7888.0
path,13427.0,8112.0
path,13438.0,8117.0
path,13477.0,8127.0
path,13540.0,8137.0
path,13577.0,8137.0
path,13624.0,8142.0
path,13695.0,8177.0
path,13721.0,8210.0
path,13788.0,8258.0
path,13855.0,8283.0
path,13855.0,8283.0
path,14423.0,8234.0
path,14427.0,8206.0
path,14380.0,8120.0
path,14296.0,8025.0
path,14283.0,8021.0
path,14259.0,8010.0
path,14235.0,7994.0
path,14235.0,7988.0
path,14217.0,7978.0
path,14177.0,7968.0
path,14148.0,7968.0
path,14108.0,7972.0
path,14068.0,7987.0
path,14068.0,7995.0
path,14064.0,8010.0
path,14054.0,8025.0
path,14049.0,8025.0
path,14039.0,8030.0
path,14029.0,8040.0
path,14029.0,8055.0
path,14056.0,8067.0
path,14100.0,8062.0
path,14119.0,8043.0
path,14150.0,8024.0
path,14205.0,8025.0
path,14229.0,8046.0
path,14245.0,8093.0
path,14235.0,8132.0
path,14200.0,8121.0
path,14180.0,8140.0
path,14204.0,8188.0
path,14255.0,8221.0
path,14346.0,8254.0
path,14441.0,8252.0
path,14441.0,8252.0
path,13848.0,8192.0
path,13863.0,8145.0
path,13871.0,8046.0
path,13851.0,7889.0
path,13836.0,7857.0
path,13805.0,7791.0
path,13770.0,7717.0
path,13762.0,7699.0
path,13718.0,7678.0
path,13636.0,7670.0
path,13605.0,7681.0
path,13566.0,7732.0
path,13552.0,7797.0
path,13560.0,7801.0
path,13584.0,7828.0
path,13620.0,7879.0
path,13632.0,7902.0
path,13658.0,7946.0
path,13689.0,7993.0
path,13708.0,8006.0
path,13703.0,8039.0
path,13656.0,8079.0
path,13632.0,8082.0
path,13588.0,8092.0
path,13544.0,8108.0
path,13544.0,8120.0
path,13580.0,8131.0
path,13663.0,8129.0
path,13692.0,8121.0
path,13729.0,8106.0
path,13766.0,8072.0
path,13766.0,8059.0
path,13762.0,8033.0
path,13753.0,8003.0
path,13747.0,8000.0
path,13727.0,7973.0
path,13694.0,7920.0
path,13681.0,7894.0
path,13655.0,7846.0
path,13625.0,7796.0
path,13607.0,7788.0
path,13614.0,7756.0
path,13647.0,7724.0
path,13668.0,7724.0
path,13697.0,7729.0
path,13726.0,7747.0
path,13726.0,7757.0
path,13739.0,7801.0
path,13768.0,7877.0
path,13792.0,7926.0
path,13819.0,7990.0
path,13839.0,8085.0
path,13828.0,8131.0
path,13817.0,8182.0
path,13817.0,8233.0
path,13822.0,8233.0
path,13834.0,8224.0
path,13850.0,8205.0
path,13850.0,8205.0
path,15326.0,8200.0
path,15333.0,8186.0
path,15350.0,8164.0
path,15375.0,8145.0
path,15391.0,8151.0
path,15409.0,8146.0
path,15414.0,8120.0
path,15409.0,8113.0
path,15396.0,8102.0
path,15377.0,8095.0
path,15371.0,8098.0
path,15356.0,8089.0
path,15334.0,8060.0
path,15328.0,8041.0
path,15310.0,8006.0
path,15284.0,7971.0
path,15267.0,7971.0
path,15250.0,7972.0
path,15251.0,8008.0
path,15270.0,8046.0
path,15289.0,8120.0
path,15289.0,8194.0
path,15281.0,8194.0
path,15266.0,8187.0
path,15251.0,8172.0
path,15251.0,8150.0
path,15220.0,8055.0
path,15180.0,7960.0
path,15166.0,7960.0
path,15157.0,8028.0
path,15163.0,8102.0
path,15171.0,8105.0
path,15185.0,8121.0
path,15199.0,8150.0
path,15199.0,8180.0
path,15206.0,8217.0
path,15243.0,8254.0
path,15258.0,8254.0
path,15285.0,8245.0
path,15319.0,8221.0
path,15319.0,8221.0
path,30180.0,8190.0
path,30189.0,8178.0
path,30199.0,8111.0
path,30201.0,8022.0
path,30198.0,8013.0
path,30181.0,7997.0
path,30151.0,7981.0
path,30123.0,7981.0
path,30083.0,8013.0
path,30053.0,8097.0
path,30058.0,8125.0
path,30069.0,8159.0
path,30098.0,8192.0
path,30110.0,8192.0
path,30135.0,8186.0
path,30164.0,8174.0
path,30164.0,8174.0
path,13902.0,8141.0
path,13902.0,8131.0
path,13861.0,8096.0
path,13814.0,8068.0
path,13803.0,8079.0
path,13810.0,8115.0
path,13837.0,8151.0
path,13848.0,8151.0
path,13868.0,8148.0
path,13888.0,8140.0
path,13888.0,8140.0
path,14125.0,8116.0
path,14129.0,8109.0
path,14137.0,8089.0
path,14146.0,8061.0
path,14150.0,8006.0
path,14152.0,7953.0
path,14198.0,7907.0
path,14224.0,7911.0
path,14278.0,7929.0
path,14348.0,7962.0
path,14368.0,7981.0
path,14408.0,8008.0
path,14481.0,8037.0
path,14506.0,8039.0
path,14551.0,8038.0
path,14596.0,8033.0
path,14596.0,8022.0
path,14570.0,8001.0
path,14516.0,7980.0
path,14504.0,7980.0
path,14472.0,7970.0
path,14428.0,7948.0
path,14396.0,7914.0
path,14302.0,7848.0
path,14202.0,7798.0
path,14200.0,7804.0
path,14186.0,7816.0
path,14160.0,7828.0
path,14141.0,7828.0
path,14116.0,7836.0
path,14084.0,7879.0
path,14074.0,7926.0
path,14041.0,7982.0
path,13992.0,8002.0
path,13981.0,7977.0
path,13967.0,7950.0
path,13933.0,7936.0
path,13922.0,7943.0
path,13913.0,7957.0
path,13927.0,7992.0
path,13957.0,8020.0
path,14026.0,8054.0
path,14108.0,8068.0
path,14108.0,8068.0
path,15367.0,8063.0
path,15374.0,8053.0
path,15387.0,8024.0
path,15401.0,7981.0
path,15401.0,7967.0
path,15408.0,7921.0
path,15424.0,7850.0
path,15443.0,7798.0
path,15457.0,7719.0
path,15443.0,7640.0
path,15417.0,7640.0
path,15369.0,7667.0
path,15308.0,7742.0
path,15283.0,7834.0
path,15279.0,7937.0
path,15303.0,7950.0
path,15314.0,7915.0
path,15339.0,7854.0
path,15369.0,7796.0
path,15380.0,7801.0
path,15391.0,7806.0
path,15385.0,7876.0
path,15370.0,7932.0
path,15340.0,8022.0
path,15299.0,8112.0
path,15289.0,8112.0
path,15236.0,8027.0
path,15169.0,7893.0
path,15162.0,7864.0
path,15155.0,7821.0
path,15155.0,7768.0
path,15171.0,7750.0
path,15203.0,7745.0
path,15228.0,7765.0
path,15222.0,7790.0
path,15225.0,7857.0
path,15240.0,7924.0
path,15244.0,7924.0
path,15252.0,7896.0
path,15259.0,7835.0
path,15257.0,7784.0
path,15259.0,7719.0
path,15280.0,7634.0
path,15292.0,7621.0
path,15312.0,7593.0
path,15328.0,7559.0
path,15320.0,7546.0
path,15295.0,7533.0
path,15270.0,7534.0
path,15270.0,7546.0
path,15245.0,7585.0
path,15210.0,7624.0
path,15206.0,7624.0
path,15190.0,7635.0
path,15164.0,7660.0
path,15152.0,7674.0
path,15126.0,7696.0
path,15092.0,7714.0
path,15083.0,7711.0
path,15068.0,7712.0
path,15053.0,7723.0
path,15053.0,7732.0
path,15057.0,7748.0
path,15066.0,7764.0
path,15070.0,7764.0
path,15084.0,7785.0
path,15105.0,7833.0
path,15112.0,7859.0
path,15136.0,7927.0
path,15173.0,8022.0
path,15192.0,8060.0
path,15220.0,8107.0
path,15270.0,8154.0
path,15284.0,8154.0
path,15316.0,8146.0
path,15355.0,8129.0
path,15355.0,8129.0
path,13086.0,8082.0
path,13082.0,8073.0
path,13084.0,8056.0
path,13098.0,8035.0
path,13136.0,8022.0
path,13142.0,7977.0
path,13097.0,7932.0
path,13063.0,7932.0
path,13027.0,7974.0
path,13023.0,8038.0
path,13051.0,8058.0
path,13093.0,8078.0
path,13128.0,8080.0
path,13128.0,8080.0
path,14537.0,8070.0
path,14555.0,8056.0
path,14573.0,8039.0
path,14577.0,7996.0
path,14565.0,7974.0
path,14542.0,7947.0
path,14489.0,7919.0
path,14469.0,7918.0
path,14432.0,7920.0
path,14395.0,7926.0
path,14395.0,7931.0
path,14388.0,7937.0
path,14372.0,7939.0
path,14342.0,7928.0
path,14331.0,7958.0
path,14356.0,8012.0
path,14396.0,8039.0
path,14446.0,8067.0
path,14523.0,8076.0
path,14523.0,8076.0
path,19387.0,8053.0
path,19387.0,8043.0
path,19355.0,8000.0
path,19313.0,7957.0
path,19301.0,7957.0
path,19291.0,7981.0
path,19295.0,8019.0
path,19308.0,8032.0
path,19346.0,8048.0
path,19384.0,8053.0
path,19384.0,8053.0
path,31364.0,8045.0
path,31364.0,8037.0
path,31360.0,8022.0
path,31351.0,8007.0
path,31346.0,8007.0
path,31335.0,7993.0
path,31322.0,7962.0
path,31318.0,7939.0
path,31319.0,7905.0
path,31339.0,7855.0
path,31371.0,7830.0
path,31391.0,7792.0
path,31375.0,7776.0
path,31352.0,7790.0
path,31325.0,7812.0
path,31301.0,7871.0
path,31304.0,7912.0
path,31320.0,7980.0
path,31353.0,8048.0
path,31358.0,8048.0
path,31367.0,8041.0
path,31376.0,8026.0
path,31376.0,8026.0
path,31934.0,8013.0
path,31936.0,8001.0
path,31935.0,7979.0
path,31928.0,7957.0
path,31922.0,7957.0
path,31911.0,7961.0
path,31900.0,7970.0
path,31900.0,7975.0
path,31897.0,7992.0
path,31890.0,8019.0
path,31886.0,8031.0
path,31884.0,8046.0
path,31892.0,8058.0
path,31900.0,8056.0
path,31915.0,8042.0
path,31932.0,8016.0
path,31932.0,8016.0
path,13200.0,7993.0
path,13203.0,7987.0
path,13204.0,7973.0
path,13199.0,7955.0
path,13193.0,7951.0
path,13178.0,7911.0
path,13158.0,7830.0
path,13149.0,7765.0
path,13129.0,7676.0
path,13086.0,7586.0
path,13074.0,7586.0
path,13065.0,7599.0
path,13072.0,7633.0
path,13080.0,7644.0
path,13095.0,7680.0
path,13110.0,7735.0
path,13110.0,7780.0
path,13128.0,7891.0
path,13158.0,8002.0
path,13163.0,8002.0
path,13175.0,7997.0
path,13191.0,7986.0
path,13191.0,7986.0
path,14875.0,7987.0
path,14875.0,7982.0
path,14885.0,7973.0
path,14906.0,7966.0
path,14918.0,7967.0
path,14942.0,7963.0
path,14968.0,7953.0
path,14971.0,7945.0
path,14967.0,7932.0
path,14951.0,7919.0
path,14926.0,7919.0
path,14875.0,7873.0
path,14824.0,7783.0
path,14824.0,7767.0
path,14820.0,7737.0
path,14810.0,7707.0
path,14796.0,7707.0
path,14784.0,7778.0
path,14788.0,7877.0
path,14795.0,7890.0
path,14806.0,7922.0
path,14814.0,7965.0
path,14812.0,7975.0
path,14813.0,7993.0
path,14820.0,8011.0
path,14826.0,8011.0
path,14837.0,8007.0
path,14848.0,7997.0
path,14848.0,7997.0
path,31956.0,7985.0
path,31950.0,7967.0
path,31922.0,7946.0
path,31894.0,7942.0
path,31894.0,7951.0
path,31901.0,7967.0
path,31917.0,7983.0
path,31926.0,7983.0
path,31940.0,7978.0
path,31952.0,7966.0
path,31952.0,7966.0
path,31388.0,7882.0
path,31397.0,7860.0
path,31394.0,7828.0
path,31380.0,7814.0
path,31368.0,7833.0
path,31356.0,7863.0
path,31355.0,7893.0
path,31360.0,7893.0
path,31372.0,7886.0
path,31387.0,7870.0
path,31387.0,7870.0
path,31298.0,7815.0
path,31307.0,7789.0
path,31309.0,7756.0
path,31285.0,7732.0
path,31253.0,7742.0
path,31228.0,7782.0
path,31239.0,7826.0
path,31243.0,7827.0
path,31253.0,7819.0
path,31266.0,7799.0
path,31266.0,7799.0
path,14291.0,7772.0
path,14291.0,7757.0
path,14267.0,7725.0
path,14220.0,7693.0
path,14191.0,7693.0
path,14162.0,7705.0
path,14162.0,7731.0
path,14189.0,7745.0
path,14236.0,7762.0
path,14283.0,7768.0
path,14283.0,7768.0
path,10500.0,7350.0
path,8.0,-5.0
path,26.0,-10.0
path,40.0,-10.0
path,14.0,0.0
path,36.0,-7.0
path,50.0,-15.0
path,32.0,-18.0
path,40.0,-18.0
path,40.0,-1.0
path,0.0,14.0
path,-76.0,36.0
path,-123.0,36.0
path,-18.0,0.0
path,-19.0,-2.0
path,-7.0,-10.0
path,-7.0,-10.0
path,10311.0,7333.0
path,-23.0,-17.0
path,-7.0,-27.0
path,20.0,-12.0
path,13.0,7.0
path,48.0,15.0
path,79.0,20.0
path,55.0,7.0
path,55.0,7.0
path,-14.0,6.0
path,-38.0,-1.0
path,-76.0,-7.0
path,-85.0,-14.0
path,-85.0,-14.0
path,10650.0,7125.0
path,-14.0,-17.0
path,-7.0,-31.0
path,19.0,-38.0
path,14.0,-3.0
path,17.0,0.0
path,13.0,15.0
path,-3.0,11.0
path,1.0,24.0
path,9.0,29.0
path,11.0,7.0
path,9.0,9.0
path,-7.0,9.0
path,-12.0,0.0
path,-27.0,-7.0
path,-34.0,-15.0
path,-34.0,-15.0
path,10261.0,7121.0
path,-1.0,-8.0
path,-8.0,-11.0
path,-21.0,-8.0
path,-25.0,6.0
path,-28.0,-27.0
path,-4.0,-41.0
path,18.0,-10.0
path,25.0,1.0
path,-79.0,-116.0
path,-55.0,-62.0
path,-112.0,-95.0
path,-163.0,-96.0
path,-17.0,0.0
path,-37.0,-7.0
path,-44.0,-15.0
path,-18.0,-21.0
path,2.0,-20.0
path,84.0,5.0
path,58.0,18.0
path,75.0,30.0
path,140.0,96.0
path,90.0,92.0
path,114.0,133.0
path,99.0,166.0
path,-7.0,13.0
path,-12.0,17.0
path,-12.0,9.0
path,-12.0,9.0
path,10670.0,7067.0
path,0.0,-9.0
path,51.0,-70.0
path,74.0,-88.0
path,27.0,-21.0
path,27.0,-21.0
path,-4.0,27.0
path,-17.0,27.0
path,-39.0,52.0
path,-50.0,56.0
path,-11.0,4.0
path,-20.0,6.0
path,-20.0,5.0
path,-20.0,5.0
path,10885.0,6880.0
path,22.0,-11.0
path,49.0,-19.0
path,60.0,-19.0
path,25.0,1.0
path,-27.0,25.0
path,-71.0,34.0
path,-25.0,4.0
path,-23.0,2.0
path,11.0,-15.0
path,11.0,-15.0
path,9728.0,7367.0
path,-45.0,-25.0
path,-208.0,-168.0
path,-208.0,-182.0
path,0.0,-2.0
path,11.0,-6.0
path,25.0,-9.0
path,38.0,-10.0
path,84.0,23.0
path,114.0,79.0
path,31.0,59.0
path,94.0,101.0
path,111.0,75.0
path,6.0,-8.0
path,7.0,-33.0
path,4.0,-56.0
path,-5.0,-37.0
path,-3.0,-43.0
path,26.0,-67.0
path,43.0,-36.0
path,90.0,-36.0
path,129.0,1.0
path,25.0,23.0
path,30.0,36.0
path,34.0,89.0
path,5.0,62.0
path,5.0,62.0
path,-30.0,74.0
path,-19.0,6.0
path,-50.0,8.0
path,-69.0,5.0
path,-35.0,-7.0
path,-49.0,8.0
path,-16.0,17.0
path,9.0,3.0
path,-1.0,5.0
path,-23.0,5.0
path,-27.0,1.0
path,-59.0,-10.0
path,-97.0,-31.0
path,-97.0,-31.0
path,60.0,-58.0
path,70.0,-74.0
path,65.0,-124.0
path,43.0,-174.0
path,31.0,-174.0
path,17.0,-181.0
path,7.0,-214.0
path,11.0,-240.0
path,12.0,-276.0
path,-3.0,-322.0
path,-29.0,-338.0
path,-63.0,-345.0
path,-83.0,-323.0
path,-77.0,-311.0
path,-63.0,-271.0
path,-46.0,-209.0
path,-42.0,-187.0
path,-33.0,-144.0
path,-22.0,-97.0
path,-15.0,-86.0
path,17.0,-76.0
path,56.0,-78.0
path,56.0,-78.0
path,9990.0,7340.0
path,0.0,-5.0
path,11.0,-20.0
path,25.0,-32.0
path,13.0,-12.0
path,32.0,-41.0
path,41.0,-65.0
path,9.0,-23.0
path,21.0,-43.0
path,25.0,-43.0
path,19.0,0.0
path,8.0,43.0
path,-21.0,86.0
path,-31.0,44.0
path,-70.0,75.0
path,-70.0,54.0
path,-70.0,54.0
path,10648.0,6546.0
path,-17.0,-12.0
path,-17.0,-16.0
path,-2.0,-45.0
path,23.0,-46.0
path,44.0,-54.0
path,82.0,-31.0
path,38.0,24.0
path,40.0,33.0
path,7.0,65.0
path,-27.0,27.0
path,-61.0,32.0
path,-87.0,11.0
path,-87.0,11.0
path,10325.0,6540.0
path,-34.0,-13.0
path,-47.0,-36.0
path,-40.0,-68.0
path,10.0,-49.0
path,72.0,-25.0
path,94.0,38.0
path,13.0,40.0
path,-5.0,50.0
path,-54.0,30.0
path,-54.0,30.0
path,11041.0,4106.0
path,-9.0,-10.0
path,-9.0,-16.0
path,-1.0,-21.0
path,17.0,-10.0
path,37.0,12.0
path,24.0,25.0
path,-8.0,8.0
path,-15.0,6.0
path,-23.0,-4.0
path,-23.0,-4.0
path,8875.0,3798.0
path,-40.0,-43.0
path,-40.0,-43.0
path,3.0,-3.0
path,23.0,21.0
path,42.0,40.0
path,42.0,42.0
path,0.0,8.0
path,-9.0,0.0
path,-45.0,-39.0
path,-45.0,-39.0
path,8792.0,3706.0
path,-34.0,-37.0
path,-83.0,-109.0
path,-54.0,-81.0
path,18.0,18.0
path,102.0,125.0
path,98.0,125.0
path,-2.0,0.0
path,-22.0,-20.0
path,-44.0,-44.0
path,-44.0,-44.0
path,8627.0,3471.0
path,-20.0,-26.0
path,-37.0,-54.0
path,-37.0,-61.0
path,0.0,-8.0
path,-35.0,-72.0
path,-78.0,-144.0
path,-90.0,-150.0
path,-115.0,-195.0
path,-137.0,-250.0
path,-21.0,-53.0
path,-19.0,-54.0
path,16.0,-10.0
path,41.0,52.0
path,91.0,140.0
path,108.0,189.0
path,7.0,22.0
path,28.0,63.0
path,46.0,90.0
path,18.0,28.0
path,38.0,68.0
path,45.0,90.0
path,7.0,22.0
path,25.0,58.0
path,40.0,80.0
path,54.0,81.0
path,53.0,90.0
path,-3.0,16.0
path,-3.0,16.0
path,12383.0,3388.0
path,2.0,-7.0
path,7.0,-13.0
path,12.0,-13.0
path,5.0,0.0
path,10.0,6.0
path,13.0,13.0
path,2.0,6.0
path,-4.0,12.0
path,-13.0,12.0
path,-9.0,0.0
path,-15.0,-6.0
path,-12.0,-12.0
path,-12.0,-12.0
path,9010.0,3030.0
path,0.0,-5.0
path,7.0,-10.0
path,15.0,-10.0
path,8.0,0.0
path,15.0,5.0
path,15.0,10.0
path,0.0,6.0
path,-7.0,10.0
path,-15.0,10.0
path,-8.0,0.0
path,-15.0,-4.0
path,-15.0,-10.0
path,-15.0,-10.0
path,8447.0,2953.0
path,-4.0,-3.0
path,-7.0,-10.0
path,-7.0,-14.0
path,0.0,-11.0
path,29.0,-19.0
path,35.0,-10.0
path,6.0,11.0
path,-20.0,33.0
path,-28.0,24.0
path,-28.0,24.0
path,11276.0,2731.0
path,-4.0,-5.0
path,-2.0,-12.0
path,3.0,-15.0
path,5.0,-4.0
path,12.0,-2.0
path,15.0,3.0
path,4.0,5.0
path,2.0,12.0
path,-3.0,15.0
path,-5.0,4.0
path,-12.0,2.0
path,-15.0,-3.0
path,-15.0,-3.0
path,1240.0,2253.0
path,-33.0,-13.0
path,-91.0,-66.0
path,-126.0,-115.0
path,-38.0,-51.0
path,-38.0,-51.0
path,-15.0,-69.0
path,18.0,-15.0
path,40.0,-19.0
path,105.0,-19.0
path,44.0,0.0
path,167.0,-5.0
path,273.0,-11.0
path,192.0,-10.0
path,192.0,-10.0
path,242.0,16.0
path,54.0,27.0
path,131.0,113.0
path,131.0,146.0
path,0.0,30.0
path,-30.0,36.0
path,-220.0,43.0
path,-96.0,3.0
path,-220.0,8.0
path,-275.0,11.0
path,-55.0,3.0
path,-107.0,2.0
path,-115.0,-2.0
path,-115.0,-2.0
path,17595.0,857.0
path,-4.0,-10.0
path,-5.0,-21.0
path,-1.0,-24.0
path,10.0,-10.0
path,18.0,4.0
path,13.0,24.0
path,-4.0,17.0
path,-4.0,17.0
path,-12.0,0.0
path,-12.0,0.0
path,17490.0,769.0
path,0.0,-24.0
path,23.0,-21.0
path,28.0,4.0
path,2.0,10.0
path,-3.0,17.0
path,-12.0,17.0
path,-10.0,0.0
path,-16.0,-9.0
path,-16.0,-21.0
path,-16.0,-21.0
path,17354.0,617.0
path,-9.0,-24.0
path,6.0,-44.0
path,18.0,-22.0
path,7.0,11.0
path,6.0,21.0
path,-1.0,28.0
path,-7.0,7.0
path,-12.0,6.0
path,-17.0,-6.0
path,-17.0,-6.0
path,1443.0,501.0
path,-18.0,-15.0
path,-20.0,-21.0
path,-9.0,-30.0
path,10.0,-8.0
path,18.0,-5.0
path,34.0,12.0
path,34.0,36.0
path,13.0,50.0
path,-25.0,18.0
path,-25.0,18.0
path,17214.0,386.0
path,-4.0,-9.0
path,-2.0,-27.0
path,4.0,-39.0
path,10.0,-22.0
path,10.0,-21.0
path,17.0,6.0
path,9.0,33.0
path,-10.0,62.0
path,-21.0,33.0
path,-21.0,33.0
path,1577.0,279.0
path,-25.0,-14.0
path,-21.0,-29.0
path,8.0,-29.0
path,15.0,0.0
path,25.0,6.0
path,25.0,14.0
path,0.0,21.0
path,-12.0,26.0
path,-33.0,15.0
path,-33.0,15.0
path,8730.0,10578.0
path,0.0,-123.0
path,-3.0,-776.0
path,-6.0,-1453.0
path,-4.0,-871.0
path,-3.0,-1226.0
path,5.0,-1215.0
path,6.0,8.0
path,11.0,59.0
path,11.0,114.0
path,0.0,54.0
path,5.0,149.0
path,10.0,210.0
path,6.0,61.0
path,17.0,253.0
path,25.0,426.0
